#Borrower_ID,Project_ID,Project_Check_Digit,State_County_FIPS_Code,Project_Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Household_Count,Over_30_Percent_Income_Count,No_Income_Tenants_Count,Head_of_Household_Female_Count,Elderly_Count,Disabled_COunt,Handicapped_COunt,Ethnicity_Hispanic_Count,Designated_Minors_Count,Race_Code_A_Count,Race_Code_B_Count,Race_Code_I_Count,Race_Code_M_Count,Race_Code_P_Count,Race_Code_W_Count,Race_Code_X_Count,Subsidy_0_Count,Subsidy_1_Count,Subsidy_2_Count,Subsidy_4_Count,Subsidy_5_Count,Subsidy_6_Count,Subsidy_7_Count,Subsidy_8_Count,Annual_Income_Average,Other_Income_Average,Public_Assistant_Income_Average,Social_Security_Income_Average
"367567706","01","0","54057","VELENNA JO APT","1555 TERRI STREET",,,"KEYSER","WV","26726",38,0,0,24,16,8,0,0,5,0,1,0,0,0,37,0,2,36,0,0,0,0,0,0,12364.03,464.25,0.00,8787.41
"870900899","02","0","54057","SILVERTREE OF FORT ASHBY C/O PROPERTY MGMT.","ST RT 46",,,"FT. ASHBY","WV","26719",17,0,0,13,11,5,0,0,0,0,0,0,0,0,17,0,2,15,0,0,0,0,0,0,15269.31,0.00,0.00,11810.63
"971879627","01","7","54061","SKY VIEW APT","409 SKYVIEW",,,"MORGANTOWN","WV","26508",64,1,0,23,13,15,0,2,11,0,5,0,0,0,62,0,17,20,0,0,0,27,0,0,15067.79,1249.38,82.29,7947.45
"539944291","01","1","54061","BROOK VIEW APT C/O BELMONT PROP.","700 BROOKHAVEN RD",,,"MORGANTOWN","WV","26508",58,12,0,26,13,17,0,0,9,0,5,0,0,0,57,0,27,3,0,0,0,28,0,0,13734.68,234.80,86.40,7624.50
"075517749","03","0","54065","BERKELEY SQUARE APT","308 EWING ST",,,"BERKELEY SPRING","WV","25411",31,0,0,16,13,9,0,0,5,0,0,0,0,0,32,0,0,31,0,0,0,0,0,0,14160.41,0.00,0.00,11624.45
"075517749","04","3","54065","VILLAGE SQUARE APT","233 WINCHESTER ST",,,"PAW PAW","WV","25434",25,0,0,16,9,11,0,0,1,0,0,0,0,0,26,0,0,25,0,0,0,0,0,0,9635.74,126.32,185.05,7559.84
"873336310","01","2","54065","NORTH BERKELEY APT","21 ANNEX ST","AND HARRISON AVE",,"BERKELEY SPRINGS","WV","25411",14,5,0,7,1,3,0,1,5,0,1,0,0,0,14,0,13,0,0,0,0,1,0,0,21839.25,173.88,0.00,4615.75
"091830464","01","2","54077","PRESTON MANOR APT","RT. 7 EAST",,,"KINGWOOD","WV","26537",53,4,0,27,14,17,0,0,8,0,0,0,0,0,49,0,12,36,0,0,0,5,0,0,10674.39,1243.67,0.00,6707.53
"251613349","01","6","54077","KINGWOOD MANOR APT C/O UNITED PROPERTY","114 CHESTNUT ST",,,"KINGWOOD","WV","26537",23,1,0,16,16,14,0,0,0,0,0,0,0,0,24,0,1,19,0,0,0,3,0,0,10996.87,225.39,0.00,10472.22
"270594926","01","1","54077","PLUM HILL TERRACE APT I","350 PLUM HILL TERRACE","STATE ROUTE 7",,"MASONTOWN","WV","26542",27,0,0,13,14,17,0,0,2,0,0,0,0,0,29,0,0,27,0,0,0,0,0,0,12567.41,278.55,0.00,12234.32
"604756778","05","2","54077","PARKRIDGE APT","4 HAYDENTOWN DR",,,"BRUCETON MILLS","WV","26525",22,0,0,15,8,0,5,0,0,0,0,0,0,0,24,0,1,21,0,0,0,0,0,0,12101.10,300.00,0.00,9249.35
"583375610","01","5","54077","PARK PLACE APT","NORTH PARK AVE",,,"ALBRIGHT","WV","26519",7,0,0,7,5,0,2,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,11354.29,0.00,0.00,11354.14
"683909506","01","0","54077","PLUM HILL TERRACE APT II","350 PLUM HILL TERRACE","STATE ROUTE 7",,"MASONTOWN","WV","26542",21,1,0,12,13,10,1,0,0,0,0,0,0,0,22,0,1,17,0,0,0,3,0,0,13240.89,1662.11,0.00,10889.16
"984075149","01","5","54083","RANDOLPH VILLAGE C/O TM ASSOC MGMT","302 NATHAN STREET",,,"ELKINS","WV","26241",74,1,0,29,17,0,5,1,22,0,6,0,0,0,71,0,4,46,0,0,0,24,0,0,13080.29,374.05,176.86,5668.76
"621401674","01","4","54083","TYGART VALLEY APT C/O FIRST AMERICAN","331 WILSON LN",,,"ELKINS","WV","26241",31,1,0,15,14,0,17,0,0,0,0,0,0,0,32,0,1,29,0,0,0,1,0,0,11126.93,209.33,0.00,10917.60
"086205686","01","4","54091","BRIARCLIFF APT","101 LUCAS DAIRY ROAD",,,"GRAFTON","WV","26354",87,0,0,31,7,9,0,0,32,0,0,0,0,0,87,0,0,0,87,0,0,0,0,0,8751.74,627.67,97.57,4800.28
"332000924","01","9","54091","GRAFTON MANOR APT","850 W MAIN ST",,,"GRAFTON","WV","26354",40,0,0,22,22,18,0,0,2,0,0,0,0,0,43,0,7,33,0,0,0,0,0,0,13781.40,78.17,0.00,12598.94
"927024936","01","4","54091","BOOTHSVILLE APT","RT 73, D16",,,"SHINNSTON","WV","26431",65,3,0,21,6,18,0,0,18,0,1,0,0,0,71,0,25,25,0,0,0,15,0,0,17618.53,685.16,0.00,8944.95
"003980860","01","7","54093","PINEVIEW APT","39 CORTLAND ACRES LANE",,,"THOMAS","WV","26292",23,0,0,17,20,17,6,0,0,0,0,0,0,1,22,0,0,0,23,0,0,0,0,0,13871.74,0.00,0.00,13856.83
"776736396","01","9","54097","RIVER PLACE APT PARTNERSHIP PROP MT","JAMES CT","VICKSBURG RD.",,"BUCKHANNON","WV","26201",49,0,0,21,12,7,0,1,14,0,0,0,0,0,53,0,1,45,0,0,0,3,0,0,13141.93,1288.30,0.00,8111.60
"730345410","01","6","56013","RENDEZVOUS APARTMENTS","901 EAST SUNSET",,,"RIVERTON","WY","82501",28,0,0,15,16,9,3,2,0,0,1,2,0,0,25,0,0,28,0,0,0,0,0,0,11470.48,0.00,44.44,11207.15
"987294481","01","6","56013","OWL CREEK APARTMENTS","2220 ROSE LANE"," "," ","RIVERTON","WY","82501",64,0,0,50,31,36,0,0,1,0,0,6,0,0,59,0,3,61,0,0,0,0,0,0,14585.16,96.77,0.00,13381.34
"690539861","01","6","56013","DUBOIS SENIOR HOUSING","407 BARBER STREET",,,"DUBOIS","WY","82513",6,0,0,4,4,4,0,0,0,0,0,1,0,0,5,0,0,6,0,0,0,0,0,0,10941.67,0.00,306.00,10635.67
"548774189","01","5","56015","GOLDEN HOMES","2025 E F ST"," "," ","TORRINGTON","WY","822402956",32,0,0,20,33,0,2,0,0,0,0,0,0,0,35,0,3,29,0,0,0,0,0,0,19195.64,138.11,0.00,17891.89
"536713478","01","5","56015","TORRINGTON","1325 E 17TH AVE"," "," ","TORRINGTON","WY","822403136",46,0,0,18,5,11,0,13,22,3,0,3,0,0,45,0,0,46,0,0,0,0,0,0,11077.25,2415.08,0.00,7303.00
"979414265","01","9","56021","PINE BLUFFS/ALBIN","E 3RD ST & BEECH AVE"," "," ","PINE BLUFFS","WY","82082",16,0,3,8,5,15,1,1,0,0,1,0,0,0,15,0,0,0,16,0,0,0,0,0,9297.94,0.00,0.00,9296.88
"503657385","01","5","56023","SWIFT CREEK","22 ADAMS ST"," "," ","AFTON","WY","83110",37,0,0,12,2,6,2,12,15,0,0,1,0,0,39,0,6,31,0,0,0,0,0,0,15514.81,1072.25,0.00,5583.69
"708753437","01","1","56031","SKY VIEW VILLA","157 S DAKOTA AVE",,,"GUERNSEY","WY","82214",15,0,0,2,14,1,0,0,0,0,0,0,0,0,15,0,3,12,0,0,0,0,0,0,20749.17,0.00,0.00,20747.67
"364320697","01","0","56037","GREENROCK VILLAGE","700 CROSSBOW DRIVE",,,"GREEN RIVER","WY","82935",44,0,0,24,17,27,2,2,1,0,0,1,0,0,45,0,1,43,0,0,0,0,0,0,13657.02,73.41,7.32,12503.93
"645408231","01","1","56039","PIONEER HOMESTEAD","300 SOUTH RANCHER STREET"," "," ","JACKSON","WY","83001",27,1,0,16,19,7,0,0,1,1,0,0,0,0,26,0,9,18,0,0,0,0,0,0,23262.43,179.09,13.04,17350.78
"764987664","01","7","56039","PIONEER HOMESTEAD II APTS","835 EAST HANSEN AVE."," "," ","JACKSON","WY","83001",20,0,0,17,17,4,1,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,17587.35,0.00,0.00,15589.60
"844744140","01","1","56041","DALEA APTS","550 CHEYENNE DR"," "," ","EVANSTON","WY","829305312",30,0,2,13,5,8,0,6,8,0,0,1,0,0,29,0,0,29,0,0,0,1,0,0,10529.10,343.10,0.00,5860.55
"511732971","01","7","56041","RIVER GLEN","212 BIRCH ST"," "," ","EVANSTON","WY","829302676",66,1,0,23,8,22,9,6,11,0,1,5,0,0,59,0,7,58,0,0,0,1,0,0,14342.24,259.09,4.00,8040.20
"074463081","03","5","29209","VALLEY VIEW APARTMENTS","602 COMPTON AVE",,,"CRANE","MO","65633",48,7,0,31,41,19,0,1,0,0,0,0,0,0,49,0,28,20,0,0,0,0,0,0,14665.50,0.00,0.00,14069.25
"036492939","01","0","29209","GALENA SENIOR CIT HOUSING","GALENA SENIOR CITIZENS HOUSING","507 CARR STREET",,"GALENA","MO","65656",12,1,0,4,7,5,0,0,0,0,0,1,0,0,12,0,1,11,0,0,0,0,0,0,11552.64,0.00,0.00,11552.55
"383271809","02","2","29213","LAKECREST APARTMENTS","289 SCOFIELD AVE"," "," ","FORSYTH","MO","65653",30,0,0,8,3,8,0,6,8,0,0,0,0,0,31,0,0,30,0,0,0,0,0,0,12594.88,261.94,0.00,7999.25
"355552833","01","5","29213","BRANSON ESTATES APARTMENTS","1507 BEE CREEK RD"," "," ","BRANSON","MO","65216",24,0,0,21,18,6,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,12123.79,0.00,0.00,12121.25
"073021762","02","2","29113","PIN OAK GROVE I MACO MGMT. CO.","1002 FORSYTHE CIR"," "," ","TROY","MO","63379",37,0,0,10,2,8,0,1,11,0,8,0,0,0,29,0,12,21,0,0,0,4,0,0,20310.62,521.14,0.00,5249.95
"249424058","01","9","29137","MADISON COMMUNITY HOUSING INC","200 E BROADWAY ST"," "," ","MADISON","MO","65263",8,1,0,7,7,1,0,0,0,0,0,0,0,0,8,0,6,1,0,0,0,0,1,0,15959.50,0.00,0.00,15763.75
"070288687","05","5","29205","SHELBYVILLE RURAL RENTAL HOUSING INC","304 W MAIN ST"," "," ","SHELBYVILLE","MO","63469",40,0,1,14,25,9,0,0,0,0,2,0,0,0,37,1,31,8,0,0,0,1,0,0,21195.60,194.40,61.60,14306.83
"075789443","01","8","29205","SHELBINA ASSOC II","600 EAST COLLEGE"," "," ","SHELBINA","MO","63468",16,2,0,8,6,7,0,0,0,0,0,0,0,0,16,0,4,8,0,0,0,4,0,0,10859.87,525.60,0.00,10225.00
"287275699","04","7","29205","CLARENCE RURAL RENTAL HOUSING INC","500 E ELM ST"," "," ","CLARENCE","MO","63437",65,0,1,19,13,11,0,5,10,0,1,0,0,2,54,0,36,28,0,0,0,1,0,0,20180.98,0.00,0.00,4239.35
"089762083","01","2","29205","BETHEL RURAL RENTAL HOUSING INC","270 E 1ST STREET"," "," ","BETHEL","MO","63434",13,0,0,3,4,0,0,0,0,0,0,0,0,0,13,0,12,1,0,0,0,0,0,0,23315.25,0.00,0.00,3458.67
"127164574","03","3","29219","CHARRETTE APTS INC","811 OZARK ST",,,"MARTHASVILLE","MO","63357",21,0,0,15,16,8,0,0,0,0,0,0,0,0,23,0,10,9,0,0,0,2,0,0,15541.20,0.00,0.00,14398.20
"307796282","01","8","29219","VILLAGE APTS","101 SOUTHSIDE CT"," "," ","WARRENTON","MO","63383",11,1,0,6,6,7,0,0,0,0,0,0,0,0,11,0,2,8,0,1,0,0,0,0,16250.30,0.00,0.00,16229.60
"008457563","02","2","29219","LIBERTY GARDEN APARTMENTS INC","305 SOUTH ELM STREET"," "," ","WRIGHT CITY","MO","63390",21,0,0,9,18,9,0,2,0,0,4,0,0,0,20,0,16,2,0,0,0,3,0,0,24064.05,270.84,0.00,22722.68
"393214525","01","1","29219","MISSOURI HILLS APTS","16723 MISSOURI HILLS DRIVE",,,"MARTHASVILLE","MO","63357",12,3,0,5,6,3,0,0,0,0,0,0,0,0,12,0,10,2,0,0,0,0,0,0,22746.50,0.00,0.00,12456.42
"199583891","01","1","29219","BROOKVIEW APTS OF WRIGHT CITY","160 BROOKVIEW DR"," "," ","WRIGHT CITY","MO","63390",31,5,0,10,9,6,1,8,9,1,10,4,0,0,18,0,8,13,0,0,0,10,0,0,10935.10,560.05,0.00,8729.15
"375978454","01","6","29219","BROOKVIEW SR APTS OF WRIGHT CITY","660 WESTWOODS DR"," "," ","WRIGHT CITY","MO","63390",24,0,0,13,7,14,2,0,0,0,0,0,0,0,24,0,5,12,0,0,0,7,0,0,12575.04,0.00,0.00,11754.57
"284209291","01","9","29219","WARRENTON I MACO MANAGEMENT","205 NW STREET"," "," ","WARRENTON","MO","63383",16,0,0,12,9,7,0,0,0,0,0,0,0,0,16,0,2,11,0,0,0,3,0,0,13968.75,0.00,0.00,13968.44
"351729649","01","3","29219","WRIGHT CITY NORTH","210 BROOKVIEW"," "," ","WRIGHT CITY","MO","63390",33,0,2,15,2,4,0,0,15,0,19,4,0,0,17,0,2,26,0,0,0,5,0,0,11187.50,800.00,194.67,2425.83
"174667212","01","4","29219","WARRENTON II MACO MANAGEMENT","201 W OAK ST"," "," ","WARRENTON","MO","63383",8,0,0,6,6,3,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,13756.38,0.00,0.00,13744.88
"638286345","01","5","40031","STERLING VILLAGE","500 EAST MAIN",,,"STERLING","OK","73567",50,0,0,20,1,2,0,6,25,0,3,9,0,2,45,0,0,50,0,0,0,0,0,0,9826.27,2470.36,11.45,1623.55
"589946729","01","4","40039","SUMMERFIELD VLG APT","501 ELM STREET"," "," ","CUSTER CITY","OK","73639",19,0,0,9,2,2,0,1,7,0,1,0,0,0,20,0,0,19,0,0,0,0,0,0,6468.64,1516.36,67.64,3030.36
"606031103","01","7","01015","PIEDMONT MANOR","400 HARRIS STREET"," "," ","PIEDMONT","AL","36272",61,0,1,40,32,54,0,8,6,0,3,1,0,0,59,0,0,0,61,0,0,0,0,0,11643.38,270.48,39.60,11333.16
"818885636","01","4","01015","PIEDMONT VILLAGE","100 HAMILTON STREET",,,"PIEDMONT","AL","36272",20,2,0,8,2,6,1,0,4,0,4,0,0,0,16,0,8,10,0,0,0,2,0,0,16388.93,720.00,0.00,6622.80
"886933001","01","0","01015","PHEASANT RUN APTS","210 GREENLEAF ST SW",,,"JACKSONVILLE","AL","36265",113,17,0,52,8,18,0,2,30,0,79,0,0,0,37,0,47,57,0,0,0,9,0,0,18030.66,1096.79,0.00,5009.08
"794744905","01","5","01019","CEDAR KEY APTS","3617 CEDAR KEY CT"," "," ","CEDAR BLUFF","AL","359595463",44,0,0,18,5,0,8,0,14,0,3,1,0,0,44,0,1,43,0,0,0,0,0,0,13584.13,627.13,0.00,5454.48
"908000706","01","7","01019","CHEROKEE ESTATES","460 NORTHWOOD DRIVE",,,"CENTRE","AL","35960",37,0,0,20,13,0,8,0,6,0,1,0,0,0,37,0,6,31,0,0,0,0,0,0,16199.61,438.86,0.00,9582.86
"524017040","01","0","01019","CEDAR HAVEN APTS","3548 CEDAR HAVEN COURT"," "," ","CEDAR BLUFF","AL","35959",19,0,0,11,9,6,2,0,0,0,1,0,0,0,18,0,0,19,0,0,0,0,0,0,11231.18,0.00,0.00,9920.35
"961243170","01","6","01019","LAKEWOOD VILLAGE","4350 LAKEWOOD CT"," "," ","CEDAR BLUFF","AL","35959",22,0,0,10,14,6,0,0,0,0,2,1,0,0,20,0,0,22,0,0,0,0,0,0,11986.33,800.00,0.00,11097.00
"925488779","01","0","01027","ASHLAND HEIGHTS II","460 3RD AVE N"," "," ","ASHLAND","AL","362514768",17,0,0,12,6,14,0,0,1,0,2,0,0,0,15,0,0,17,0,0,0,0,0,0,11825.13,367.50,0.00,11457.63
"777042514","01","8","01027","ASHLAND GARDEN APTS","8 ASHLAND GARDENS RD"," "," ","ASHLAND","AL","362517940",23,2,0,8,3,0,1,1,4,1,16,0,0,0,6,0,21,2,0,0,0,0,0,0,27819.53,0.00,0.00,4825.71
"996345721","01","9","01027","PARKVIEW APTS","541 COLLEGE STREET"," "," ","LINEVILLE","AL","36266",23,0,0,9,9,9,2,0,2,0,12,0,0,0,10,0,0,23,0,0,0,0,0,0,12083.05,44.48,94.29,11943.90
"946901651","02","0","01029","HEFLIN HILLS APTS","265 EVANS STREET",,,"HEFLIN","AL","36264",23,0,0,22,14,12,4,0,0,0,1,0,0,0,23,0,0,23,0,0,0,0,0,0,12124.70,313.04,0.00,11811.57
"912499900","01","3","01033","LEIGHTON VILLAGE","8025 OLD HIGHWAY 20",,,"LEIGHTON","AL","35646",25,1,0,10,1,4,0,0,11,0,19,0,0,0,6,0,1,22,0,0,0,2,0,0,8858.62,912.00,0.00,3864.00
"654555921","02","2","01033","LEIGHTON MANOR","1840 CHURCH ST",,,"LEIGHTON","AL","35646",19,0,0,10,7,11,0,0,2,0,11,0,0,0,8,0,0,18,0,0,0,1,0,0,12008.31,0.00,0.00,11831.69
"836790784","01","2","01049","MOUNTAIN OAK APTS","52 MOUNTAIN VALLEY ROAD"," "," ","COLLINSVILLE","AL","35961",42,2,1,17,1,2,8,6,12,5,2,0,0,0,32,3,4,35,0,0,0,3,0,0,10948.14,1016.19,0.00,4434.81
"869043579","01","8","01049","SANDY CREEK APTS","121 GEORGE WALLACE DR W"," "," ","RAINSVILLE","AL","35986",31,0,0,15,2,0,9,0,4,1,2,1,0,0,29,0,0,31,0,0,0,0,0,0,11230.05,2206.91,0.00,3928.95
"948787648","02","2","01049","LODGE MEADOW APTS","38 LODGE MEADOW LANE",,,"FYFFE","AL","35971",15,2,0,6,6,7,0,0,2,0,0,0,0,0,15,0,8,7,0,0,0,0,0,0,15202.45,218.18,0.00,12349.09
"930218922","01","2","01049","RAMBLEWOOD APT I","4915 MARTIN AVE NE"," "," ","FT PAYNE","AL","35967",82,14,0,26,7,14,0,16,19,2,12,0,0,1,70,0,56,24,0,0,0,2,0,0,20654.36,114.55,0.00,5480.98
"889536033","02","2","01049","PINE VILLAGE APTS","369 GEORGE WALLACE DR W"," "," ","RAINSVILLE","AL","35986",38,0,0,11,16,28,0,0,2,0,1,0,0,0,37,0,5,32,0,0,0,1,0,0,12097.93,0.00,0.00,11789.37
"612524440","09","6","01049","SUN RISE EAST APTS","8811 AL HWY 227"," "," ","CROSSVILLE","AL","35962",17,1,2,7,1,1,0,0,1,0,1,0,0,0,17,0,7,10,0,0,0,0,0,0,16059.25,1148.33,0.00,4956.75
"873603216","01","5","01049","SHADOW RIDGE APT","26 SHADOW RIDGE LANE"," "," ","GERALDINE","AL","35974",18,3,1,11,5,3,0,0,3,0,0,2,0,0,17,0,10,7,0,0,0,1,0,0,14873.23,2064.69,0.00,6624.00
"538708681","01","9","01049","RAMBLEWOOD APTS II","4915 MARTIN AVE NE"," "," ","FT PAYNE","AL","35967",22,1,0,7,0,1,0,3,8,0,2,0,0,0,22,0,21,0,0,0,0,1,0,0,25569.40,0.00,0.00,769.20
"748895690","01","9","01049","SHERWOOD KNOLL","175 CIRCLE DRIVE",,,"RAINSVILLE","AL","35986",44,10,0,16,4,8,2,2,12,0,3,0,0,0,47,2,42,1,0,0,0,1,0,0,20563.23,208.91,0.00,10719.59
"685318654","01","0","01049","DEKALB VILLAS","240 55TH STREET NE",,,"FT. PAYNE","AL","35967",24,0,0,16,17,12,0,1,0,0,1,0,0,0,23,0,0,24,0,0,0,0,0,0,10401.17,39.13,0.00,10362.04
"978171888","02","2","01055","PINECREST APTS","6848 PINECREST ST"," "," ","ALTOONA","AL","35952",59,0,0,20,4,1,10,0,21,0,1,0,0,0,58,0,0,59,0,0,0,0,0,0,7751.20,1194.70,0.00,4947.63
"932583917","01","4","01055","CHESTNUT HILL EST","3200 SMITH DRIVE",,,"ALTOONA","AL","35952",22,1,0,12,12,0,10,0,0,0,0,0,0,0,22,0,1,21,0,0,0,0,0,0,11585.64,0.00,0.00,11583.32
"732542866","01","6","01055","FOX RUN APTS","640 COOSA ROAD"," "," ","BOAZ","AL","35956",30,2,0,14,3,8,0,0,9,1,1,0,0,1,27,0,5,17,0,0,0,8,0,0,12508.70,351.60,0.00,5663.30
"945496467","01","0","01059","REDMONT II APTS","112 HOSPITAL ROAD"," "," ","RED BAY","AL","35582",29,0,0,18,7,11,0,0,5,0,0,0,0,0,29,0,0,29,0,0,0,0,0,0,10416.05,775.09,0.00,8891.27
"518584424","01","9","01059","RUSSELL DEVILLA APTS","100 RUSSELL DE VILLA  PLAZA"," "," ","RUSSELLVILLE","AL","35653",68,0,0,28,10,20,0,0,25,0,0,0,0,0,71,0,5,63,0,0,0,0,0,0,10171.49,890.09,412.00,5310.80
"532814977","01","6","01059","REDMONT APTS I","112 HOSPITAL ROAD"," "," ","RED BAY","AL","35582",29,2,0,13,7,0,0,2,6,0,0,1,0,0,31,0,29,0,0,0,0,0,0,0,31096.42,1750.58,0.00,3003.84
"744670760","01","1","01059","RIDGECREST ESTATES","1018 WASHINGTON AVE",,,"RUSSELLVILLE","AL","35653",41,0,0,20,4,4,0,1,14,0,23,1,0,0,17,0,1,40,0,0,0,0,0,0,6181.07,1153.26,0.00,2974.00
"646241468","01","1","01059","CAMPBELL ARMS","76 CAMPBELL ARMS CIR"," "," ","PHIL CAMPBELL","AL","35581",35,3,0,13,4,2,0,1,8,0,0,1,0,0,35,0,13,22,0,0,0,0,0,0,18353.41,1377.27,70.91,2531.23
"968819191","01","8","01059","CAMPBELL ARMS II","76 CAMPBELL ARMS CIR"," "," ","PHIL CAMPBELL","AL","35581",26,2,0,14,4,1,0,2,11,0,1,0,0,0,29,0,11,15,0,0,0,0,0,0,13683.47,204.53,0.00,6481.27
"919967547","01","1","01059","FOX RIDGE APTS I","100 FOX RIDGE PLZ"," "," ","RUSSELLVILLE","AL","35654",28,1,0,18,9,9,0,1,2,0,2,0,0,0,27,0,4,24,0,0,0,0,0,0,11950.13,150.00,0.00,8383.08
"953321414","01","9","01059","FOX RIDGE APTS II","200 FOX RIDGE PLZ"," "," ","RUSSELLVILLE","AL","35654",31,6,0,17,4,7,0,0,7,0,8,0,0,0,23,0,17,0,0,0,0,14,0,0,16834.86,674.00,0.00,7040.82
"816330660","01","0","01071","STONE RIDGE APTS","71 COUNTY ROAD 325",,,"FLAT ROCK","AL","35966",38,0,0,20,5,0,8,0,14,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,10645.26,2327.00,0.00,6363.83
"783147513","01","4","01071","VALLEY VIEW APTS","3104 S BROAD ST","A-6"," ","SCOTTSBORO","AL","35769",78,3,0,35,8,8,7,0,24,3,16,2,0,0,57,0,10,65,0,0,0,3,0,0,12058.64,624.25,0.00,5340.18
"582908123","01","2","01071","CANYON VIEW APTS","108 CANYON VIEW DR"," "," ","PISGAH","AL","35765",16,0,0,6,3,0,4,0,3,0,2,0,0,0,16,0,0,16,0,0,0,0,0,0,12571.80,3601.50,0.00,4241.80
"912197277","01","2","01071","MARY ETTER HILL APT","1304 7TH ST"," "," ","BRIDGEPORT","AL","35740",27,0,0,12,7,7,0,2,4,3,4,0,0,0,21,0,8,19,0,0,0,0,0,0,17252.86,0.00,0.00,9973.48
"775887600","01","9","01071","SKYVIEW APTS","706 BROAD STREET","APT. 9",,"STEVENSON","AL","35772",37,0,0,16,7,13,0,0,8,0,6,0,0,0,32,0,0,33,4,0,0,0,0,0,11046.46,1190.83,0.00,6610.96
"522614810","01","7","01071","SCOTTSBORO VILLAS","996 BOB JONES RD"," "," ","SCOTTSBORO","AL","35769",78,0,0,35,8,0,5,1,30,0,0,1,0,0,79,0,21,57,0,0,0,0,0,0,19060.98,1112.09,53.02,5192.93
"757444937","01","4","01071","OAK RIDGE APTS","108 W STEWARD RD"," "," ","SCOTTSBORO","AL","35769",72,0,0,30,11,20,0,3,21,0,6,0,0,0,66,0,2,60,0,0,0,10,0,0,14600.96,1173.04,72.00,6798.13
"714721383","01","2","01071","RIDGECREST APTS","113 WILLIAMS AVENUE",,,"BRIDGEPORT","AL","35740",37,0,0,16,2,3,0,3,13,0,8,0,0,0,29,0,4,31,0,0,0,2,0,0,11278.10,2036.20,0.00,4074.15
"612105486","01","3","01071","WOODVILLE VILLAGE","151 CR-63",,,"WOODVILLE","AL","35776",23,0,0,13,6,7,0,0,7,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,10777.67,1171.93,0.00,9172.40
"973357000","01","9","01071","SHADOWOOD APTS","256 OLD MT CARMEL",,,"STEVENSON","AL","35772",23,0,0,18,12,18,0,0,0,0,6,0,0,0,17,0,0,23,0,0,0,0,0,0,13010.09,2282.70,0.00,10280.83
"872787017","01","6","01071","SUNSET SQUARE","410 W CLOVERDALE RD",,,"SCOTTSBORO","AL","35768",19,0,0,15,12,10,3,1,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,12956.84,0.00,0.00,12949.89
"689263133","01","6","01071","SUNSET SQUARE II","406 CLOVERDALE RD W"," "," ","SCOTTSBORO","AL","35768",27,0,0,13,14,17,2,0,2,0,4,0,0,1,22,0,0,27,0,0,0,0,0,0,12975.65,0.00,0.00,12975.65
"849509798","02","2","01071","CUMBERLAND HEIGHTS","5348 TAMMY LITTLE DR",,,"SECTION","AL","35771",14,0,0,11,5,3,0,0,1,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,11091.33,3166.00,0.00,4190.92
"974266675","01","8","01071","GREENBRIAR APTS","1130 OLD MT CARMEL ROAD","APT C-1"," ","STEVENSON","AL","35772",30,0,0,16,4,3,0,0,7,0,14,1,0,0,17,0,0,30,0,0,0,0,0,0,6120.67,936.19,0.00,3508.71
"722404489","01","3","01077","WINTER HAVEN APTS","234 COUNTY ROAD 30"," "," ","FLORENCE","AL","35634",57,0,0,36,18,9,3,2,7,0,11,0,0,0,50,0,6,43,0,0,0,8,0,0,10843.67,254.61,0.00,6082.54
"662449241","01","5","01077","FIELDCREST APTS","111 FIELDCREST APTS",,,"LEXINGTON","AL","35648",23,1,0,7,7,10,0,0,6,0,0,0,0,0,25,0,7,16,0,0,0,0,0,0,18126.50,0.00,0.00,10059.00
"572658084","01","9","01077","HILLWOOD APARTMENTS","220 BAYLES STREET",,,"ANDERSON","AL","35610",10,0,0,5,4,9,0,0,1,0,0,0,0,0,10,0,2,8,0,0,0,0,0,0,11657.38,0.00,0.00,7463.25
"653719744","02","2","01077","ROGERSVILLE VILLAGE","7481 CR-91",,,"ROGERSVILLE","AL","35652",27,4,0,10,2,1,0,0,7,0,9,0,0,0,18,0,19,0,0,0,0,8,0,0,21884.47,775.20,0.00,4945.00
"509156138","01","2","01077","HUNTERS RIDGE APTS","701 LOCK 6 ROAD",,,"KILLEN","AL","35645",47,17,0,27,10,8,0,1,7,0,4,0,0,0,44,0,40,0,0,0,0,7,0,0,16774.50,181.26,0.00,9276.61
"968788913","01","6","01077","ROGERSVILLE PARK","7501 CR-91",,,"ROGERSVILLE","AL","35652",17,0,0,10,2,6,0,0,3,0,0,0,0,0,18,0,0,17,0,0,0,0,0,0,8385.83,1053.33,0.00,7332.50
"752357882","01","3","01077","MEADOWLANDS APTS","110 PRINCE DRIVE",,,"ROGERSVILLE","AL","35652",27,0,0,17,19,24,2,0,2,0,1,0,0,0,29,0,1,26,0,0,0,0,0,0,13303.13,0.00,0.00,13270.08
